# phase logamp pol cosi GW_freq costheta phi logL logPrior
2.526969698273650256e+00 -1.427422388661383046e+01 3.762714433211586385e-01 -7.435719919463227301e-01 1.163454982446038423e-08 5.664710936944603592e-01 4.752669115702724767e+00 -9.886104681061524957e+00 0.000000000000000000e+00
4.108796513197685130e+00 -1.312504261773869452e+01 6.661042211870511487e-01 1.034240351650055623e-01 8.353471582876542283e-08 -4.237455728292239820e-01 5.902068000396693215e+00 -9.876190152820569779e+00 0.000000000000000000e+00
3.779947379196581636e+00 -1.437444603871572824e+01 8.296594467469431411e-01 -2.003794956317130893e-01 1.069418502651005908e-08 -1.557693488998997122e-01 3.025434790546775332e+00 -9.875701421169306826e+00 0.000000000000000000e+00
1.789321980968296977e+00 -1.401258387585807164e+01 1.466021669854392417e+00 8.296213845998767766e-03 6.454024631341588848e-08 6.058956564351124507e-01 2.663985949861392477e+00 -9.864993964241683955e+00 0.000000000000000000e+00
6.018344777153072478e+00 -1.480607183746992384e+01 8.883864817443111184e-01 -4.110286170277693829e-01 1.679018475847033473e-08 6.595473256872553813e-01 9.026504801862413885e-01 -9.858375808675068797e+00 0.000000000000000000e+00
5.776815167072357760e+00 -1.414988599253621793e+01 5.381769934124616128e-01 -8.409417390062606801e-01 5.549275653927967341e-08 7.565696058076933905e-01 3.008235682050472981e+00 -9.858108503111793652e+00 0.000000000000000000e+00
5.785524800593631944e+00 -1.389470092670338452e+01 6.803164515765103282e-02 -4.957641451013292677e-01 7.653267233270500178e-08 4.250247582330013429e-02 2.870123896313153455e+00 -9.851181025308246575e+00 0.000000000000000000e+00
1.006262602905589221e+00 -1.436522663426798019e+01 1.393131388334500453e+00 7.892613393584754222e-01 3.518606944142444457e-08 9.253463772762245965e-01 2.742413383106208524e+00 -9.822153003881846089e+00 0.000000000000000000e+00
4.481722515549876107e+00 -1.381487550318425228e+01 1.452054810632039006e+00 -2.143494396441247007e-01 1.356823901228600400e-08 2.790573744631421049e-01 4.805449530322423612e+00 -9.816140778055736149e+00 0.000000000000000000e+00
7.020483584052926718e-01 -1.426414117124468106e+01 1.077731869628296479e+00 -7.179035245938006349e-03 3.239254742858104456e-08 8.386423267034943674e-01 2.270173448246825654e+00 -9.815169040557920610e+00 0.000000000000000000e+00
6.121169185012172775e+00 -1.391988732549005370e+01 3.429093312222421530e-01 -3.755381977059349952e-01 8.908572792758576411e-08 4.464671963764627050e-01 1.324606446006418192e+00 -9.804200000225991474e+00 0.000000000000000000e+00
4.749783150188202185e+00 -1.403338311412246497e+01 9.973901810950926983e-01 7.794664623073436216e-01 7.205040100520137662e-08 8.643781132833643355e-01 6.129507042943720840e+00 -9.799935546747132520e+00 0.000000000000000000e+00
8.618509566227301466e-01 -1.411621031472816057e+01 5.585991934801695091e-01 -4.756869793751067332e-01 3.107164812209147016e-08 3.668525040197452292e-01 6.391043271996776909e-01 -9.796550960870067826e+00 0.000000000000000000e+00
6.491413044321314718e-01 -1.393785275791844924e+01 1.185451756195729844e+00 -4.483643106212347185e-01 7.633336867111682773e-08 8.372186991283508961e-01 2.948211433778502588e-01 -9.780741212624082692e+00 0.000000000000000000e+00
4.969266729583351250e+00 -1.408088495925079187e+01 7.982410300587771124e-01 -5.206329019331971120e-01 2.537215468240187987e-08 -7.395876124464747514e-01 3.865588612028836302e+00 -9.771595024841724708e+00 0.000000000000000000e+00
1.234074381007674859e-01 -1.418996387295548267e+01 2.397534203143677489e-01 -8.809627802640207506e-01 3.244454872675807894e-08 -8.488745577071861170e-01 9.268874570260761114e-01 -9.753757895835184044e+00 0.000000000000000000e+00
3.716110503094547379e+00 -1.347259404573154917e+01 1.291750948648676234e+00 1.798683435440756873e-01 6.407602841274623116e-08 2.938935965871227185e-01 5.711738800522877746e+00 -9.752524450242528786e+00 0.000000000000000000e+00
5.312882748742723038e+00 -1.421114418678523172e+01 1.293395858328778791e+00 9.603932743238901004e-01 8.669078470459979360e-08 1.783777363624988732e-01 2.032536135817704981e+00 -9.751751696496052446e+00 0.000000000000000000e+00
5.834842600075430319e+00 -1.350831900479705894e+01 1.317563447041403046e+00 -7.813405434983712594e-02 3.892658612916522093e-08 -1.653154321118736891e-02 5.286173674274568413e+00 -9.746719061232877124e+00 0.000000000000000000e+00
6.175732748614322531e+00 -1.442644009411736405e+01 2.886612478809542082e-01 1.107583868169475100e-01 2.448019976720767432e-08 -4.165468551761432603e-01 3.247290826731895841e+00 -9.740581704303368227e+00 0.000000000000000000e+00
1.198295865478355537e+00 -1.426164416158274051e+01 1.256277851212385333e+00 -3.453470580867744610e-01 2.294422925612273925e-08 -9.388180523859972482e-01 6.062324634517583632e+00 -9.724193036095925891e+00 0.000000000000000000e+00
5.210541049375381206e+00 -1.399707029912024581e+01 1.959886094029704706e-01 6.432479247947544554e-01 4.428843226167995460e-08 -9.218446325947949882e-01 3.050309244323372138e+00 -9.711718751119132520e+00 0.000000000000000000e+00
4.181393682854648297e+00 -1.505139380522998671e+01 8.739158414793993801e-01 -5.265130791494951890e-01 3.432228360518200096e-09 -9.637775493701724594e-01 3.339877754327485349e+00 -9.710885206546265636e+00 0.000000000000000000e+00
5.528106191133468350e-01 -1.430189478183766028e+01 1.014042918418176731e+00 -5.554387398053214353e-01 3.655151186757649555e-08 -5.636508540969846770e-01 2.567743334836280589e+00 -9.704134219573939291e+00 0.000000000000000000e+00
