# phase logamp pol cosi GW_freq costheta phi logL logPrior
1.178416080994178605e+00 -1.247622821167994722e+01 1.507487801992494214e+00 9.317257780143226586e-01 7.760509958281888733e-09 -2.893747751405664204e-01 4.399070388286260957e+00 -1.068334196943736606e+04 0.000000000000000000e+00
5.740323082028617740e+00 -1.238475697345432103e+01 1.049654139486537741e+00 -6.442687387098527951e-01 2.656906146309624286e-08 -1.905576728611387272e-01 7.939533470105890611e-01 -1.032823264393287718e+04 0.000000000000000000e+00
4.381040868626078222e-01 -1.205771079461603357e+01 1.222067088728283846e+00 -3.901409603408677595e-01 1.037249238221747299e-08 -7.080587598322972687e-01 4.601793694843529181e+00 -9.652971960807009964e+03 0.000000000000000000e+00
2.167443895849659796e+00 -1.219246255020731873e+01 1.057655578382306505e+00 9.965522480200021960e-01 7.228532482475789895e-08 -5.128502688169169765e-01 2.078880582957207679e+00 -9.089440235309410127e+03 0.000000000000000000e+00
2.194442202833666311e+00 -1.223245834791783260e+01 9.896195204858418415e-02 -2.736607249052592783e-01 1.825759372615076082e-08 8.993957393110628695e-01 3.834235375297502024e+00 -8.389796676629528520e+03 0.000000000000000000e+00
5.194186719284159537e-01 -1.243974240367345629e+01 4.758516798569154549e-01 -8.401343396105247496e-01 3.968535143155677214e-08 7.344651789885945359e-01 2.100681605358893478e+00 -8.168811653388573177e+03 0.000000000000000000e+00
3.775250449014719401e+00 -1.203198089245579183e+01 7.102453300840325667e-01 -5.031112979822665032e-01 3.728977556951434422e-08 6.272890269824912268e-01 6.267217539263617354e+00 -7.225093725821805492e+03 0.000000000000000000e+00
6.282042023665618480e+00 -1.202531557682974928e+01 8.197868366943776852e-01 3.526185538615189130e-01 5.738028530560153633e-08 3.453547629366146010e-01 1.774575679879575096e+00 -6.798583442176981407e+03 0.000000000000000000e+00
4.625309929238877515e+00 -1.211930439008956206e+01 9.913206540007942769e-01 7.685781676140898133e-01 8.367532336516289843e-08 3.981937120732775837e-01 1.330560799360436697e+00 -6.765928110953054784e+03 0.000000000000000000e+00
3.118423346311945954e-01 -1.284915104871858205e+01 6.913273867861712274e-01 5.618384338642017362e-01 2.561516391002195392e-09 -5.370504041651266158e-01 5.634713448625518595e+00 -6.741937025130731854e+03 0.000000000000000000e+00
