# phase logamp pol cosi GW_freq costheta phi logL logPrior
3.210125078895417206e-01 -1.391967720949897469e+01 6.735705729434043887e-01 -1.559999221991406060e-01 4.840970179749903161e-08 3.232734034023887482e-01 1.652230640086035596e+00 -1.007518012487776105e+01 0.000000000000000000e+00
5.405415264390716068e+00 -1.448229235221407407e+01 3.846317293633300660e-01 -7.118008253113983219e-01 3.157300189188157946e-08 -1.439345028772454071e-01 1.357221551097330670e+00 -1.007116771425044988e+01 0.000000000000000000e+00
1.716609857496792735e+00 -1.379467180120894021e+01 4.313389924006864606e-01 8.717952851314074714e-01 9.732035678411717454e-08 -2.066336234610480771e-01 3.317344587790589827e+00 -1.006690522143311206e+01 0.000000000000000000e+00
1.293269787202303345e+00 -1.403888630016164818e+01 2.784022631465379316e-01 8.982776022524509019e-01 8.717516604764335804e-08 4.748894320577550232e-01 1.261712305952935376e+00 -1.005631162823918068e+01 0.000000000000000000e+00
2.511857798062583136e+00 -1.397089123196802518e+01 9.536093584097531384e-01 6.662997452998501435e-01 7.322070966332004499e-08 6.765444030698539724e-01 1.063199780977980513e+00 -1.005351685780163074e+01 0.000000000000000000e+00
3.269165404367407657e+00 -1.348052517524912020e+01 8.547120808583086315e-01 1.199673979628160525e-01 6.889134685077185893e-08 9.384774283965261477e-01 6.835233189735586690e-01 -1.005257855978261006e+01 0.000000000000000000e+00
3.587798778817957723e-01 -1.403849861886958905e+01 2.991320569224076298e-01 -2.912390071075499076e-01 4.246943580973709828e-08 -6.975726543596946216e-01 2.871855246180845089e+00 -1.004415470297002422e+01 0.000000000000000000e+00
5.086255791600607701e+00 -1.375933776469884151e+01 9.496646828030063103e-01 3.849640939369385895e-01 5.833905424398602842e-08 -6.830655649358691184e-01 3.082364934423231784e+00 -1.003777078007998114e+01 0.000000000000000000e+00
3.777702042005199434e+00 -1.565142510648502494e+01 6.484054937910314065e-01 -7.660625788726566077e-01 1.457660944549762368e-09 -2.503427286035112553e-01 1.338278537660757772e+00 -1.002554097774682873e+01 0.000000000000000000e+00
4.933836279675735348e+00 -1.340203001650033876e+01 6.666497670019118083e-01 -1.409345120118399852e-01 5.751543749182985240e-08 1.440454992623928510e-01 3.270098767025123032e-01 -1.001247556097298741e+01 0.000000000000000000e+00
2.708163114595520504e+00 -1.426346554048903137e+01 1.246852812793779464e+00 3.971460612224093634e-01 3.710418212153808849e-08 4.875169523069103894e-01 2.449532440488547014e+00 -9.982250918539788742e+00 0.000000000000000000e+00
1.195122085530768263e+00 -1.427797462109319149e+01 5.232027121473004083e-01 6.023721977335285693e-01 2.952823524655418840e-08 7.226703147687462137e-01 2.245398371574653495e+00 -9.979322714908821723e+00 0.000000000000000000e+00
1.109720888653592308e+00 -1.423187204421699725e+01 6.291822569907683516e-01 -6.069060292295320735e-01 1.116854796009695164e-08 -7.085849420831604739e-01 4.061278937577477599e+00 -9.976153264403698984e+00 0.000000000000000000e+00
4.539274637359112852e+00 -1.382165024230651618e+01 5.881234686963359160e-01 8.842389979501565911e-01 9.641717324925172797e-08 -8.682961049755295591e-01 7.480772451001199697e-01 -9.969847439428665581e+00 0.000000000000000000e+00
5.458602458088152254e+00 -1.350191650478964611e+01 1.216979651971711873e-01 8.939340872076073641e-02 9.270322079082663046e-08 -1.832346495857295754e-01 1.000113736251416974e+00 -9.963630188994162751e+00 0.000000000000000000e+00
1.953383192371788368e+00 -1.512047839570924701e+01 8.702196294268587096e-01 -5.081119253191594964e-01 2.636161367616807276e-09 -4.229008490755633565e-01 3.005939981056479304e+00 -9.956693103181358140e+00 0.000000000000000000e+00
5.864004071237074456e+00 -1.324753099124827393e+01 1.418119768436368888e+00 3.045848978044132793e-01 6.256880817654946045e-08 -7.037498148722913793e-01 5.807639758625749771e+00 -9.949453212528304391e+00 0.000000000000000000e+00
1.679659327203140817e+00 -1.502253223215759093e+01 3.048026778082497668e-01 4.016116247153062591e-01 7.740677327715335925e-10 8.304498759577216838e-02 5.361523078593354974e+00 -9.934565601373719801e+00 0.000000000000000000e+00
1.440013406493320991e+00 -1.513962989006678228e+01 8.947007379033694585e-01 -1.124796844938926732e-01 5.798949178977689327e-09 -1.623273384660607888e-01 1.542896542238241020e+00 -9.932632369033054687e+00 0.000000000000000000e+00
3.948128810853571036e+00 -1.351456371963642589e+01 3.776086509951443460e-01 -5.277331879027857831e-01 8.351297934682540056e-08 8.213922277558366458e-01 4.604718943554050092e+00 -9.927575466238227619e+00 0.000000000000000000e+00
3.899260551893046323e+00 -1.400006285800106198e+01 8.390553371211351141e-02 7.344514410862730269e-01 6.052792760162148031e-08 -9.728917356532534866e-01 1.100170898694573296e+00 -9.919151272058552848e+00 0.000000000000000000e+00
1.389647087346538301e+00 -1.441615620441930901e+01 1.471477461917723328e+00 8.453199723851594349e-01 3.529888399943880102e-08 -7.289802433641361379e-01 8.871323949673967091e-01 -9.903897809857467038e+00 0.000000000000000000e+00
2.215411562348381658e+00 -1.458694651592685787e+01 5.877740851593802329e-01 -7.734904936667439390e-01 2.411284645261022842e-08 3.146917558921279168e-02 1.911471867099032718e+00 -9.898041642974133580e+00 0.000000000000000000e+00
5.622338798698195639e+00 -1.376658285350653976e+01 1.195876818421861110e+00 -4.991951007636113991e-01 9.425695460041135062e-08 4.227597473757851998e-01 2.786574353982547159e+00 -9.889648310094832695e+00 0.000000000000000000e+00
3.215193666992050670e+00 -1.329015070507175977e+01 2.707548311587166801e-01 -8.320672569444304001e-02 8.442528976650543835e-08 -1.258263134079618262e-01 6.119580864035405021e+00 -9.889151600630633254e+00 0.000000000000000000e+00
5.509354456614516948e+00 -1.473399996765576958e+01 4.414537770537686479e-01 -8.574387752042716970e-01 6.174112403836480879e-09 6.384920834530402045e-01 4.506619850723650345e+00 -9.888404746356075137e+00 0.000000000000000000e+00
1.213225303066522320e+00 -1.459949455636140669e+01 1.458978624725871809e+00 -7.541928949182972186e-01 6.883351071241915143e-09 -4.093486089953649043e-01 3.733408745792452521e+00 -9.878661021295091160e+00 0.000000000000000000e+00
6.141658688733141247e+00 -1.342155443410920235e+01 1.465968568553982776e-01 -5.051330918967917860e-01 9.962034327691724039e-08 3.631458769871487302e-01 6.040582996050696707e+00 -9.876584014594680383e+00 0.000000000000000000e+00
2.025336960484390492e+00 -1.487921547657878385e+01 2.968155854101212077e-01 5.942542912233015340e-01 9.202826226602210165e-09 1.393182657087671805e-01 5.590400426730554040e-01 -9.871485748260214521e+00 0.000000000000000000e+00
5.176425288491295795e+00 -1.459811858254587591e+01 1.304985478427970857e+00 8.192484016787047185e-01 2.344073902432615174e-08 -5.119052673342767701e-01 3.372457052747647399e+00 -9.869680303998219273e+00 0.000000000000000000e+00
3.463894892761683497e+00 -1.456051077955949502e+01 6.658888816651924447e-01 -7.743167255767424706e-01 6.871870760496866968e-09 -6.846791506116828296e-01 5.536007027861531427e+00 -9.866429433597335930e+00 0.000000000000000000e+00
4.593933156987012545e+00 -1.413726467687257404e+01 1.196018817652036548e+00 -8.213371208825442915e-02 2.366089046973587584e-08 -8.804159074755217862e-01 4.034694023409792329e+00 -9.859210189082007858e+00 0.000000000000000000e+00
5.352493917109382160e+00 -1.435058342682945387e+01 1.197328984571353061e+00 5.753767184586544570e-01 2.477183485400278277e-08 5.678566306663839214e-01 2.471968378580298165e-01 -9.854830310849614250e+00 0.000000000000000000e+00
2.282748639180520289e+00 -1.473914108617848484e+01 1.952715952113280862e-01 -8.815247495309685988e-01 4.111408838434650206e-09 -3.551516597718974433e-01 4.817331899149673191e+00 -9.849774595886895412e+00 0.000000000000000000e+00
5.670920498502739493e-01 -1.374700982499426694e+01 2.924291286488479025e-01 -9.334590576703074571e-01 8.906206815228632201e-08 8.551570302837251392e-01 5.070419200453409658e+00 -9.847970088819970158e+00 0.000000000000000000e+00
2.088651727406996006e+00 -1.443334447552420841e+01 4.618952997676216143e-01 -7.232376510439103567e-01 4.626047470889873898e-08 1.439642635791710812e-01 1.042643344473102029e+00 -9.827817255550336029e+00 0.000000000000000000e+00
